,id,executedOn,croppableAreaId,croppableAreaName,IsSoilmoi4,PlantHeig3,WaterHeig0,FieldPhot1hldr,FieldPhot2hldr,Soilmoist5hldr,Date,executedOn_time,Photo1_link,Photo2_link
1783,240360,2023-10-11T03:16:33.34Z,19172,Field 101,Yes,118.0,4.0,1696994214592.jpg,1696994229121.jpg,"[{'size': 325856, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'cc3f77e0-67e4-11ee-a844-2b5304039afa', 'originalFileName': '1696994286249.jpg'}]",2023-10-11,03:16:33.340000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1696994214592.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1696994229121.jpg
1754,239922,2023-10-11T05:18:01.335Z,19487,Field 166,,103.0,0.0,compress1697001494469.jpg,compress1697001505105.jpg,,2023-10-11,05:18:01.335000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697001494469.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697001505105.jpg
1757,239934,2023-10-11T05:59:30.482Z,20058,Field 58,Yes,102.0,0.0,compress1697003976146.jpg,compress1697003982289.jpg,"[{'size': 3005545, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'a6d60480-67fb-11ee-93bf-4b5ad5076797', 'originalFileName': 'compress1697004101586.jpg'}]",2023-10-11,05:59:30.482000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003976146.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003982289.jpg
1781,240358,2023-10-11T02:59:37.915Z,19170,Field 99,Yes,104.0,2.0,compress1696993191137.jpg,compress1696993198149.jpg,"[{'size': 184691, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '5d7d0bd0-67e2-11ee-b407-0b4f8a424425', 'originalFileName': '1696993241349.jpg'}]",2023-10-11,02:59:37.915000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696993191137.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696993198149.jpg
2089,259214,2023-10-11T09:08:40.04Z,77168,dharmender virk farm,Yes,130.0,0.0,compress1697015362034.jpg,compress1697015389428.jpg,"[{'size': 6354204, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ff651d50-6816-11ee-b067-75357cde4993', 'originalFileName': 'compress1697015824362.jpg'}, {'size': 6284909, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ff651d50-6816-11ee-9400-01d3f3d8c949', 'originalFileName': 'compress1697015826501.jpg'}, {'size': 5720646, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ff654460-6816-11ee-ad42-631045f712aa', 'originalFileName': 'compress1697015844762.jpg'}]",2023-10-11,09:08:40.040000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697015362034.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697015389428.jpg
1777,240041,2023-10-11T09:34:03.123Z,19787,Field 37,Yes,83.0,17.0,compress1697016849327.jpg,compress1697016855706.jpg,"[{'size': 1577788, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '718d49a0-6819-11ee-843e-757f5be2fd4f', 'originalFileName': 'compress1697016897691.jpg'}]",2023-10-11,09:34:03.123000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697016849327.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697016855706.jpg
1775,240034,2023-10-11T05:57:56.451Z,19771,Field 21,Yes,87.0,9.0,compress1697003882923.jpg,compress1697003890430.jpg,"[{'size': 7224840, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '389cdac0-67fb-11ee-835a-bbc65ab202ff', 'originalFileName': '1697003916846.jpg'}]",2023-10-11,05:57:56.451000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003882923.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003890430.jpg
1774,240033,2023-10-11T06:16:43.598Z,19195,Field 124,Yes,70.0,5.0,compress1697005040496.jpg,compress1697005053739.jpg,"[{'size': 1232605, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ef3d41a0-67fd-11ee-bf31-698de966c115', 'originalFileName': 'compress1697005079730.jpg'}, {'size': 1226929, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ef3d68b0-67fd-11ee-b92b-15d4d4a93105', 'originalFileName': 'compress1697005080330.jpg'}, {'size': 1229768, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ef3db6d0-67fd-11ee-9110-5bbcc0fb13da', 'originalFileName': 'compress1697005080893.jpg'}, {'size': 1253851, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ef3ddde0-67fd-11ee-93bb-514ca5df47cd', 'originalFileName': 'compress1697005081423.jpg'}, {'size': 1247235, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ef3e2c00-67fd-11ee-b502-2978dc868918', 'originalFileName': 'compress1697005081964.jpg'}, {'size': 1249040, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'ef3e7a20-67fd-11ee-8b37-17de9f6a7089', 'originalFileName': 'compress1697005082357.jpg'}]",2023-10-11,06:16:43.598000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697005040496.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697005053739.jpg
1773,240032,2023-10-11T05:30:07.742Z,19756,Field 6,Yes,89.0,0.0,compress1697002212563.jpg,compress1697002220492.jpg,"[{'size': 6728198, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '76c689d0-67f7-11ee-8e40-d76e3fdee5ba', 'originalFileName': '1697002303451.jpg'}]",2023-10-11,05:30:07.742000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002212563.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002220492.jpg
1772,240030,2023-10-11T06:03:24.44Z,19773,Field 23,,99.0,0.0,compress1697004211489.jpg,compress1697004216563.jpg,,2023-10-11,06:03:24.440000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697004211489.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697004216563.jpg
1755,239923,2023-10-11T05:18:51.394Z,19164,Field 93,,91.0,5.0,compress1697001538191.jpg,compress1697001546182.jpg,,2023-10-11,05:18:51.394000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697001538191.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697001546182.jpg
1771,240029,2023-10-11T05:28:41.17Z,69202,Field A|CA-1,Yes,107.0,1.0,compress1697002126269.jpg,compress1697002134108.jpg,"[{'size': 12781983, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '34ddfad0-67f7-11ee-8eeb-6f05a44200e4', 'originalFileName': '1697002151831.jpg'}]",2023-10-11,05:28:41.170000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002126269.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002134108.jpg
1769,240026,2023-10-11T05:34:24.748Z,19784,Field 34,,96.0,0.0,compress1697002477088.jpg,compress1697002483123.jpg,,2023-10-11,05:34:24.748000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002477088.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002483123.jpg
1768,240025,2023-10-11T03:27:53.178Z,19179,Field 108,Yes,112.0,2.0,compress1696994880830.jpg,compress1696994886367.jpg,"[{'size': 3589962, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '42367bf0-67e6-11ee-bfb3-8fd3d350a974', 'originalFileName': '1696994913399.jpg'}]",2023-10-11,03:27:53.178000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696994880830.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696994886367.jpg
1767,240023,2023-10-11T04:50:49.983Z,19793,Field 43,Yes,99.0,0.0,compress1696999887081.jpg,compress1696999891451.jpg,"[{'size': 10812122, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '268d6010-67f2-11ee-be71-8f4fc1795956', 'originalFileName': '1697000019120.jpg'}]",2023-10-11,04:50:49.983000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696999887081.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696999891451.jpg
1765,240017,2023-10-11T03:03:10.532Z,19152,Field 81,,106.0,3.0,compress1696993397003.jpg,compress1696993403044.jpg,,2023-10-11,03:03:10.532000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696993397003.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696993403044.jpg
2412,279404,2023-10-11T12:00:00Z,19483,Field 162,,,,1697758885926.jpg,1697758901528.jpg,,2023-10-11,12:00:00,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1697758885926.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1697758901528.jpg
1826,240825,2023-10-11T04:46:03.434Z,20075,Field 75,,98.0,15.0,compress1696999580126.jpg,compress1696999603395.jpg,,2023-10-11,04:46:03.434000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696999580126.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696999603395.jpg
1758,239935,2023-10-11T06:15:10.606Z,19781,Field 31,,91.0,0.0,compress1697004915054.jpg,compress1697004918883.jpg,,2023-10-11,06:15:10.606000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697004915054.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697004918883.jpg
1770,240027,2023-10-11T05:35:40.555Z,20070,Field 70,,90.0,2.0,compress1697002571474.jpg,compress1697002596204.jpg,,2023-10-11,05:35:40.555000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002571474.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697002596204.jpg
1827,240826,2023-10-11T04:29:40.017Z,20052,Field 52,Yes,100.0,0.0,compress1696998598804.jpg,compress1696998604827.jpg,"[{'size': 9190059, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '17616e90-67ef-11ee-8a0d-b9df4bc27a69', 'originalFileName': '1696998705584.jpg'}]",2023-10-11,04:29:40.017000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696998598804.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696998604827.jpg
1816,240649,2023-10-11T07:40:36.797Z,19774,Field 24,Yes,92.0,15.0,compress1697010040461.jpg,compress1697010045002.jpg,"[{'size': 1680367, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'af830de0-6809-11ee-9c52-7b438f0157aa', 'originalFileName': 'compress1697010129860.jpg'}]",2023-10-11,07:40:36.797000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697010040461.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697010045002.jpg
1881,241123,2023-10-11T05:03:04.389Z,19175,Field 104,No,96.0,6.0,compress1697000593335.jpg,compress1697000599225.jpg,,2023-10-11,05:03:04.389000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697000593335.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697000599225.jpg
1971,248252,2023-10-11T06:16:43.547Z,20051,Field 51,,115.0,0.0,compress1697005010103.jpg,compress1697005017313.jpg,,2023-10-11,06:16:43.547000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697005010103.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697005017313.jpg
1899,241324,2023-10-11T06:08:03.521Z,19484,Field 163,,98.0,0.0,compress1697004492462.jpg,compress1697004502206.jpg,,2023-10-11,06:08:03.521000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697004492462.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697004502206.jpg
1898,241323,2023-10-11T05:55:22.4Z,19764,Field 14,Yes,93.0,10.0,compress1697003728858.jpg,compress1697003736368.jpg,"[{'size': 7183161, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'db9b7f70-67fa-11ee-8d93-6d050537e877', 'originalFileName': '1697003760637.jpg'}]",2023-10-11,05:55:22.400000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003728858.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003736368.jpg
1897,241322,2023-10-11T05:45:25.631Z,19795,Field 45,,112.0,0.0,compress1697003131719.jpg,compress1697003139789.jpg,,2023-10-11,05:45:25.631000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003131719.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697003139789.jpg
1919,241472,2023-10-11T06:19:43.322Z,19194,Field 123,,70.0,4.0,compress1697005217965.jpg,compress1697005228135.jpg,,2023-10-11,06:19:43.322000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697005217965.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697005228135.jpg
1829,240830,2023-10-11T05:06:30.963Z,19183,Field 112,Yes,94.0,18.0,compress1697000799147.jpg,compress1697000805434.jpg,"[{'size': 3123292, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': '05dbb4f0-67f4-11ee-a0c6-dd45c160044b', 'originalFileName': '1697000825485.jpg'}]",2023-10-11,05:06:30.963000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697000799147.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1697000805434.jpg
1935,244256,2023-10-11T12:00:00Z,19474,Field 153,,112.0,16.0,1697087913301.jpg,1697087962206.jpg,,2023-10-11,12:00:00,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1697087913301.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/1697087962206.jpg
1934,244252,2023-10-11T03:39:09.826Z,19186,Field 115,Yes,108.0,3.0,compress1696995574491.jpg,compress1696995581212.jpg,"[{'size': 2898108, 'active': True, 'channel': 'mobile', 'content': 'image/jpeg', 'feature': 'plan', 'imageType': 'captured', 'identifier': 'dfec5da0-67e7-11ee-aaca-17ab1b3bbd35', 'mobileAPIHldr': 'data.customAttributesEntered.Soilmoist5hldr', 'originalFileName': '1696995606996.jpg'}]",2023-10-11,03:39:09.826000,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696995574491.jpg,https://s3.console.aws.amazon.com/s3/object/mitti-field-data?region=us-east-2&bucketType=general&prefix=CropIn_Photos/compress1696995581212.jpg
